Date,Mom   ,BXM Level (Volatility),Mkt-RF,SMB,HML,RF,Last_Price (High Yield Credit Spread),PS_VWF (Liquidity)
2006-03-20,-0.3,-0.0007060804681904287,-0.07,0.17,-0.32,0.016,-0.005813969865419821,
2006-03-21,-0.57,-0.0021212376396544386,-0.69,-0.52,-0.1,0.016,-0.02061928720273576,
2006-03-22,0.05,0.003560028218102751,0.62,0.49,0.12,0.016,0.0,
2006-03-23,0.17,-0.0007870062959636215,-0.18,0.54,-0.01,0.016,-0.0029806281381377087,
2006-03-24,0.71,0.000800569939972462,0.22,0.66,0.2,0.016,0.011869575555383927,
2006-03-27,0.32,-0.0004612671361119425,-0.07,0.15,0.24,0.016,-0.011869575555383927,
2006-03-28,0.18,-0.003588862078525601,-0.61,0.24,-0.08,0.016,-0.021116923440922752,
2006-03-29,0.66,0.0054191104863496875,0.87,0.86,0.13,0.016,0.009104766992919178,
2006-03-30,-0.28,-0.0012876032708533103,-0.16,0.16,-0.16,0.016,-0.015220994010355371,
2006-03-31,0.09,-0.002498609412239894,-0.23,0.69,-0.05,0.016,0.006116227017436193,0.0027295859999999996
2006-04-03,0.38,0.002362975731476702,0.07,-0.88,0.69,0.019,-0.006116227017436193,
2006-04-04,0.4,0.0042501417523928,0.54,-0.25,0.14,0.019,0.0030627895305459507,
2006-04-05,0.53,0.0022800411920078645,0.42,-0.03,0.26,0.019,0.0030534374868902425,
2006-04-06,-0.09,-0.0006605420729099976,-0.15,0.18,0.01,0.019,-0.01536128516148727,
2006-04-07,-0.34,-0.005937464611182719,-1.02,-0.12,-0.17,0.019,-0.021910109635744357,
2006-04-10,0.0,0.0013962412207373376,-0.02,-0.4,0.05,0.019,0.015698909543103712,
2006-04-11,-0.54,-0.005637567825641732,-0.83,-0.67,0.02,0.019,0.006211200092640645,
2006-04-12,0.33,0.0015245980465330433,0.19,0.58,-0.02,0.019,-0.015600940442479505,
2006-04-13,0.4,0.001169097888763737,0.12,0.38,-0.14,0.019,-0.012658396871923605,
2006-04-17,0.52,-0.0024621340493480304,-0.28,0.01,0.31,0.019,0.018928009885518904,
2006-04-18,0.82,0.0142799684206949,1.71,0.66,0.08,0.019,-0.003129893008927631,
2006-04-19,0.58,0.0019985654542775677,0.33,0.86,0.07,0.019,-0.012618463959211512,
2006-04-20,-0.23,0.0018207137941788076,0.01,-0.49,0.04,0.019,-0.012779726646398926,
2006-04-21,0.05,-0.004356487657942942,-0.1,-0.19,0.3,0.019,0.006410278360919008,
2006-04-24,-0.01,-0.0008466888924321125,-0.3,-0.41,0.13,0.019,0.00953902304675891,
2006-04-25,-0.35,-0.0024500247834655653,-0.44,0.44,0.0,0.019,-0.025642430613337597,
2006-04-26,-0.6,0.00255758057813793,0.2,-0.1,0.28,0.019,0.0,
2006-04-27,-1.1,0.0018669376237951951,0.24,-0.94,-0.01,0.019,0.003241493924170946,
2006-04-28,-0.25,0.0007109370583613384,0.05,0.14,0.52,0.019,0.0,0.0034435340000000003
2006-05-01,0.58,-0.0021343292686042403,-0.41,0.01,0.48,0.02,-0.032897703507059006,
2006-05-02,0.69,0.004090149795876741,0.54,0.2,0.58,0.02,0.0033389012655147265,
2006-05-03,0.02,-0.0018619609545327265,-0.31,0.4,0.07,0.02,-0.006688988150796771,
2006-05-04,0.25,0.0022633685625823574,0.37,0.59,-0.24,0.02,0.0033500868852820442,
2006-05-05,0.08,0.003938616163708275,1.04,-0.3,-0.03,0.02,0.013289232118682603,
2006-05-08,-0.26,0.0006926591727927089,-0.05,0.09,0.09,0.02,-0.006622540760493401,
2006-05-09,0.45,0.000878453977589011,-0.01,-0.14,0.21,0.02,-0.006666691358189203,
2006-05-10,-0.06,2.660777479324139e-05,-0.2,-0.58,0.54,0.02,-0.0033500868852820442,
2006-05-11,-0.93,-0.005790543197888631,-1.35,-1.09,0.24,0.02,-0.013513719166722726,
2006-05-12,-1.52,-0.00876267248980156,-1.26,-0.71,-0.08,0.02,0.0,
2006-05-15,-1.71,0.00301915504363226,0.04,-0.9,-0.28,0.02,0.020202707317519497,
2006-05-16,-0.01,-0.0014275712169631305,-0.12,0.09,0.33,0.02,0.026317308317373334,
2006-05-17,-1.0,-0.016483031059389752,-1.66,0.12,0.15,0.02,0.009693129205659679,
2006-05-18,-0.93,-0.006584533010230764,-0.69,-0.35,0.12,0.02,0.02225847060094277,
2006-05-19,0.2,0.002149205208350047,0.38,0.11,0.02,0.02,-0.0031496089028963947,
2006-05-22,-1.29,-0.0013358215566317,-0.55,-0.75,0.25,0.02,0.024923408452456997,
2006-05-23,0.68,-0.001503210118740661,-0.44,0.07,-0.01,0.02,0.009188426054406174,
2006-05-24,-1.0,0.0017236747488391657,0.03,-0.08,-0.14,0.02,0.0,
2006-05-25,0.89,0.0057424839426252205,1.22,0.68,0.01,0.02,-0.012270092591814219,
2006-05-26,0.47,0.003637212930548195,0.6,-0.16,-0.1,0.02,-0.006191970247921175,
2006-05-30,-0.73,-0.008773669638493686,-1.65,-0.78,0.12,0.02,-0.003110422414392522,
2006-05-31,0.81,0.006300162900810591,0.94,0.36,0.37,0.02,-0.00938974034983886,0.016437174
2006-06-01,0.52,0.005621441717995168,1.29,0.81,-0.17,0.018000000000000002,0.012500162764231382,
2006-06-02,0.4,0.0012373799042855183,0.16,-0.07,0.21,0.018000000000000002,0.024541108916117604,
2006-06-05,-1.06,-0.0072693868394893,-1.94,-1.17,0.2,0.018000000000000002,-0.003034903695154023,
2006-06-06,-0.37,0.00041056521720861383,-0.28,-0.17,-0.1,0.018000000000000002,0.018072781059694565,
2006-06-07,-1.18,-0.002081935855896333,-0.57,0.05,-0.18,0.018000000000000002,-0.005988041844622538,
2006-06-08,-0.7,0.0016029267113486512,0.01,-0.25,0.05,0.018000000000000002,0.017857617400006465,
2006-06-09,-0.1,-0.0020280647161747822,-0.44,-0.24,-0.05,0.018000000000000002,0.0029455102297566427,
2006-06-12,-1.66,-0.010036203240542996,-1.48,-1.27,0.27,0.018000000000000002,-0.005899722127188367,
2006-06-13,-1.22,-0.009074775559906989,-1.15,-0.36,-0.41,0.018000000000000002,0.023392879574705594,
2006-06-14,0.74,0.0055631997247704845,0.46,0.18,-0.22,0.018000000000000002,-0.0028943580263645075,
2006-06-15,2.03,0.020519115591371317,2.33,1.04,0.26,0.018000000000000002,-0.0029027596579613846,
2006-06-16,-0.11,-0.0030969280603150295,-0.43,-0.72,0.01,0.018000000000000002,-0.011696039763191335,
2006-06-19,-0.58,-0.003956714111193804,-1.01,-0.78,0.16,0.018000000000000002,0.005865119452398204,
2006-06-20,0.01,0.001192769491353829,-0.07,-0.37,0.07,0.018000000000000002,0.008733679968754515,
2006-06-21,1.15,0.005602025909185571,1.11,0.74,-0.17,0.018000000000000002,0.014388737452099676,
2006-06-22,0.17,-0.0020458830344587398,-0.52,0.15,0.17,0.018000000000000002,-0.008608374536600127,
2006-06-23,0.77,-0.0008878508447542899,0.03,0.23,0.22,0.018000000000000002,0.0,
2006-06-26,0.2,0.004200082539377981,0.5,0.53,0.2,0.018000000000000002,0.008608374536600127,
2006-06-27,-0.22,-0.00562228555239308,-1.0,-0.73,0.28,0.018000000000000002,0.008534902449837345,
2006-06-28,0.1,0.0038653065587066493,0.47,-0.37,0.15,0.018000000000000002,-0.011396134730869534,
2006-06-29,1.26,0.010509355043328839,2.29,1.42,-0.25,0.018000000000000002,-0.0028694424279529507,
2006-06-30,0.58,-0.0010932429235124275,-0.02,1.13,0.13,0.018000000000000002,-0.01156082240107592,0.012982579
2006-07-03,0.57,0.0029665209657068203,0.72,-0.08,-0.24,0.02,-0.008759180089881635,
2006-07-05,-0.35,-0.0013473277795696958,-0.88,-0.55,0.38,0.02,-0.01477131732031256,
2006-07-06,-0.12,0.0012800044863583437,0.23,-0.07,0.03,0.02,0.01477131732031256,
2006-07-07,-0.72,-0.0013339353739389992,-0.8,-0.84,0.72,0.02,0.0058479698824231985,
2006-07-10,-0.36,0.00130700478752388,0.04,-0.28,0.51,0.02,-0.002919710103334694,
2006-07-11,0.31,0.001493551768162682,0.37,0.32,-0.16,0.02,0.002919710103334694,
2006-07-12,0.21,-0.0031511782384860965,-1.21,-0.66,0.34,0.02,0.0029112102074584367,
2006-07-13,-0.6,-0.007269313543179834,-1.43,-0.55,0.08,0.02,0.020144566092467286,
2006-07-14,-0.07,-0.0007203289360431242,-0.6,-0.35,0.15,0.02,0.0085106896679088,
2006-07-17,-0.7,0.00010876215087840535,-0.22,-0.46,0.08,0.02,0.0028208763416412985,
2006-07-18,0.25,0.0017385875642395021,0.17,0.17,0.29,0.02,-0.014184634991956324,
2006-07-19,0.76,0.011630234441347476,1.98,0.9,-0.28,0.02,0.014184634991956324,
2006-07-20,-0.36,-0.0007783145857205298,-1.11,-1.59,0.6,0.02,-0.0028208763416412985,
2006-07-21,-1.0,-0.005883755908212329,-0.89,-0.86,0.33,0.02,-0.005665737535677451,
2006-07-24,0.46,0.010250575074552515,1.75,0.87,-0.49,0.02,0.00283688133519977,
2006-07-25,0.08,0.0019628664142627983,0.69,0.2,0.0,0.02,-0.008534902449837345,
2006-07-26,-0.37,0.0005067815479948834,-0.13,-0.35,0.47,0.02,0.0,
2006-07-27,-0.09,-0.0008937087504685692,-0.58,-0.74,0.36,0.02,-0.0057306747089851395,
2006-07-28,0.48,0.004354288256823935,1.31,0.67,-0.15,0.02,0.008583743691391366,
2006-07-31,0.68,-0.00014616677655165944,-0.09,0.26,-0.1,0.02,0.005681833467431119,0.035016677999999996
2006-08-01,-0.25,-0.0009173519751497494,-0.6,-0.93,0.33,0.018000000000000002,-0.00283688133519977,
2006-08-02,0.09,0.002669944799975177,0.64,0.28,-0.25,0.018000000000000002,-0.005698021114637575,
2006-08-03,0.79,0.00041114876869841055,0.27,0.85,-0.45,0.018000000000000002,0.0,
2006-08-04,-0.67,3.977962090573328e-05,-0.13,-0.44,0.16,0.018000000000000002,0.011363758650315026,
2006-08-07,0.03,-6.630024732423578e-05,-0.35,-0.28,0.09,0.018000000000000002,-0.005665737535677451,
2006-08-08,-0.11,-7.956609957915362e-05,-0.42,-0.8,0.1,0.018000000000000002,-0.0028449521322313487,
2006-08-09,-0.29,0.0003314836575762925,-0.52,-0.42,0.0,0.018000000000000002,-0.005714301263438415,
2006-08-10,-0.38,0.0017616481922715366,0.49,0.36,-0.38,0.018000000000000002,0.005714301263438415,
2006-08-11,-0.21,0.0001587931722273339,-0.49,-0.58,0.19,0.018000000000000002,-0.008583743691391366,
2006-08-14,-0.49,0.0005423531645645241,0.12,0.25,-0.31,0.018000000000000002,-0.002877699827614988,
2006-08-15,0.31,0.002311620549998672,1.46,0.77,-0.43,0.018000000000000002,0.014306395651237702,
2006-08-16,-0.22,0.0008308770186600256,0.9,0.62,-0.51,0.018000000000000002,0.00848661387731875,
2006-08-17,-0.8,-0.0005538412990686581,0.18,0.36,-0.18,0.018000000000000002,-0.00848661387731875,
2006-08-18,0.02,1.3190262947659903e-05,0.3,-0.16,-0.12,0.018000000000000002,0.005665737535677451,
2006-08-21,0.26,-0.001927622360518022,-0.48,-0.49,0.15,0.018000000000000002,0.008438868645864517,
2006-08-22,0.2,0.0010962958190567917,0.07,0.28,0.05,0.018000000000000002,0.0027972046210613666,
2006-08-23,-0.23,-0.0013738624864041427,-0.55,-0.75,0.16,0.018000000000000002,0.0027894020875784964,
2006-08-24,-0.18,0.001598256787730179,0.16,-0.2,0.08,0.018000000000000002,0.0027816429618767735,
2006-08-25,-0.07,-0.00033000904524271846,-0.07,0.18,-0.09,0.018000000000000002,0.002773926882725375,
2006-08-28,-0.26,0.00337415142647135,0.58,0.4,-0.12,0.018000000000000002,-0.005555569844602148,
2006-08-29,-0.51,0.0010520917868372948,0.33,0.93,-0.12,0.018000000000000002,0.0,
2006-08-30,-0.61,0.001142894800748806,0.13,0.74,-0.29,0.018000000000000002,0.0,
2006-08-31,0.13,-0.00010503925851956808,0.03,0.0,0.23,0.018000000000000002,0.0027816429618767735,-0.023835105
2006-09-01,0.21,0.002557193989452422,0.49,-0.27,-0.04,0.02,-0.00557104504945527,
2006-09-05,0.23,0.0008116883562525601,0.21,0.52,0.0,0.02,-0.019746762934834683,
2006-09-06,-0.07,-0.003001293201199573,-1.13,-1.01,0.46,0.02,-0.002853068982406226,
2006-09-07,-0.04,-0.0014580229955658552,-0.5,-0.16,0.2,0.02,0.002853068982406226,
2006-09-08,-0.46,0.003136711914367929,0.32,-0.08,-0.12,0.02,-0.002853068982406226,
2006-09-11,-0.58,0.0011131993841750898,-0.03,-0.16,-0.08,0.02,-0.0057306747089851395,
2006-09-12,-0.92,0.003736515021165232,1.18,1.15,-0.32,0.02,0.0028694424279529507,
2006-09-13,0.47,0.0006909003488173582,0.45,0.43,-0.08,0.02,-0.0057471422555679386,
2006-09-14,-0.25,0.00044296789207187715,-0.16,-0.26,0.09,0.02,-0.008683122573460933,
2006-09-15,-0.26,-0.0016817133970308262,0.21,0.02,-0.3,0.02,0.0029027596579613846,
2006-09-18,0.32,-0.0014101244029305349,0.04,0.01,-0.29,0.02,-0.0029027596579613846,
2006-09-19,0.23,0.0016971283446816088,-0.29,-0.24,0.19,0.02,0.01729149711006106,
2006-09-20,0.18,0.003099606565820423,0.6,0.54,0.01,0.02,-0.002861232281032189,
2006-09-21,0.15,-0.002877887196421014,-0.59,-0.39,0.08,0.02,0.025461064198273098,
2006-09-22,-0.08,-0.00118742388669002,-0.41,-0.88,0.5,0.02,0.01662088123604044,
2006-09-25,-0.14,0.0052349322592313285,0.86,0.17,0.08,0.02,0.008207980417829441,
2006-09-26,-0.01,0.003474791832387858,0.71,-0.36,-0.18,0.02,-0.01095901378971953,
2006-09-27,0.17,-0.00029773655712883595,0.08,0.41,-0.27,0.02,-0.013869847864150353,
2006-09-28,-0.18,0.0015912137329818776,0.15,-0.1,-0.19,0.02,-0.005602255548669888,
2006-09-29,0.07,-0.000866444721367543,-0.33,-0.63,0.25,0.02,-0.005633817718255996,0.007226565999999999
2006-10-02,0.19,-0.0005305829419128827,-0.43,-0.55,0.19,0.018000000000000002,0.0028208763416412985,
2006-10-03,-0.05,0.0008669043648765751,0.13,-0.37,0.46,0.018000000000000002,-0.005649732542118979,
2006-10-04,0.06,0.004181622468714785,1.28,0.73,-0.51,0.018000000000000002,0.0028288562004776807,
2006-10-05,0.03,0.00020604749467612038,0.43,0.93,-0.37,0.018000000000000002,-0.014224990931347214,
2006-10-06,-0.16,-2.5753615164880728e-05,-0.31,-0.03,-0.09,0.018000000000000002,-0.023189444918910507,
2006-10-09,0.28,0.0009653069460116015,0.2,0.42,0.11,0.018000000000000002,0.0,
2006-10-10,-0.04,0.00042444003492558835,0.21,-0.05,0.0,0.018000000000000002,-0.011799546931154925,
2006-10-11,0.12,0.0006941498871144702,-0.3,-0.33,0.23,0.018000000000000002,-0.005952398527295344,
2006-10-12,0.0,0.0008734298086539027,1.07,0.94,-0.18,0.018000000000000002,-0.002989538848366058,
2006-10-13,0.2,0.0006802328455384199,0.22,0.49,-0.06,0.018000000000000002,-0.009022617599637517,
2006-10-16,-0.21,-0.0004106512730155387,0.34,0.62,-0.32,0.018000000000000002,0.003016593539425516,
2006-10-17,0.11,-5.134326826627955e-05,-0.44,-0.21,0.41,0.018000000000000002,0.0030075210639555205,
2006-10-18,-0.13,0.0013084305833022114,0.08,-0.32,0.03,0.018000000000000002,0.0,
2006-10-19,-0.11,6.409475771107509e-05,0.1,0.45,-0.09,0.018000000000000002,-0.006024114603381037,
2006-10-20,-0.19,-0.0022329171934014624,-0.02,-0.73,0.03,0.018000000000000002,0.0,
2006-10-23,0.16,0.001989335255720981,0.56,-0.42,-0.19,0.018000000000000002,-0.009104766992919178,
2006-10-24,-0.22,0.00037175913000719873,0.01,-0.22,0.22,0.018000000000000002,0.006079046076382211,
2006-10-25,-0.79,0.0015880337336602324,0.32,0.19,-0.08,0.018000000000000002,0.01801850550267825,
2006-10-26,-0.19,0.0015982920860233563,0.63,0.4,0.18,0.018000000000000002,0.0029717703891576353,
2006-10-27,-0.25,-0.002763457613712106,-0.88,-0.35,0.12,0.018000000000000002,0.005917177028088583,
2006-10-30,0.18,0.0012163504588560414,0.07,0.43,-0.01,0.018000000000000002,-0.008888947417246218,
2006-10-31,0.02,0.0008953124598827245,-0.07,-0.34,-0.11,0.018000000000000002,0.017699577099401065,0.043495309
2006-11-01,-0.29,-0.0028421839921541903,-0.87,-0.99,0.27,0.02,-0.0029282597790885045,
2006-11-02,-0.29,0.0012940673311412354,-0.05,-0.22,0.06,0.02,-0.011799546931154925,
2006-11-03,-0.24,-0.0006916692559792992,-0.12,0.52,-0.14,0.02,-0.03012275945510834,
2006-11-06,0.43,0.004691393457801674,1.16,0.26,-0.11,0.02,0.0030534374868902425,
2006-11-07,0.16,0.0005864728924391827,0.23,0.07,-0.3,0.02,-0.0030534374868902425,
2006-11-08,-0.11,0.001197376106372161,0.29,0.31,0.34,0.02,0.0,
2006-11-09,0.16,-0.0009552376402197638,-0.58,-0.39,0.33,0.02,-0.0030627895305459507,
2006-11-10,-0.18,0.001375253301523216,0.26,0.7,-0.02,0.02,0.012195273093818404,
2006-11-13,0.04,0.0009920635734284033,0.27,0.17,0.02,0.02,-0.006079046076382211,
2006-11-14,-0.3,0.0003431774451705394,0.71,0.92,-0.23,0.02,0.0030441423812281876,
2006-11-15,-0.29,0.0005589999129202994,0.35,0.57,-0.4,0.02,-0.018405427542715458,
2006-11-16,0.16,0.0004571312554206841,0.16,-0.31,0.11,0.02,-0.0187505493453759,
2006-11-17,0.09,0.0035356996388546946,0.03,-0.37,-0.12,0.02,0.0187505493453759,
2006-11-20,0.28,0.0005943912407442298,-0.06,0.21,0.04,0.02,0.0030911925696730513,
2006-11-21,0.12,0.0015033702321742837,0.14,0.04,-0.08,0.02,0.021374859584733397,
2006-11-22,-0.33,0.0011481129944437285,0.28,-0.08,-0.25,0.02,0.006024114603381037,
2006-11-24,0.0,-0.0014385042039437579,-0.32,0.23,0.09,0.02,0.0,
2006-11-27,-0.21,-0.007859881745475583,-1.53,-1.02,0.32,0.02,0.005988041844622538,
2006-11-28,0.32,0.0032782331997864844,0.3,0.01,-0.04,0.02,0.01481508578514057,
2006-11-29,0.25,0.005868828663593284,0.95,0.13,-0.04,0.02,-0.020803127629763107,
2006-11-30,-0.3,0.0006807781304525307,0.11,0.13,0.21,0.02,0.011940440371917882,0.018653545
2006-12-01,0.04,-0.001248447484614168,-0.3,-0.37,0.11,0.02,-0.0029717703891576353,
2006-12-04,0.29,0.004230838500569156,0.99,0.86,-0.17,0.02,0.0,
2006-12-05,-0.06,0.0012431799377203845,0.41,-0.19,0.24,0.02,-0.030213778596496654,
2006-12-06,-0.21,0.0,-0.1,-0.09,0.22,0.02,-0.018576385572935283,
2006-12-07,0.13,-0.0009542225066772048,-0.41,-0.04,0.08,0.02,-0.003129893008927631,
2006-12-08,0.17,0.0018824598006563775,0.14,-0.16,0.02,0.02,-0.00944888919793252,
2006-12-11,0.28,0.0010275818896916533,0.18,-0.28,0.65,0.02,0.003159560290368457,
2006-12-12,-0.01,0.0004382806944898121,-0.2,-0.51,0.45,0.02,0.015649771667127776,
2006-12-13,0.21,0.0008884940611153525,0.09,-0.03,0.17,0.02,-0.021978906718775226,
2006-12-14,0.03,0.001212583513684251,0.8,-0.13,-0.12,0.02,0.0,
2006-12-15,-0.36,-0.0007998900577721457,0.07,-0.33,0.4,0.02,0.0031695747612789926,
2006-12-18,-0.22,-0.0011259290102820785,-0.46,-0.95,0.18,0.02,0.0,
2006-12-19,0.23,0.0019008321861662125,0.16,-0.12,0.04,0.02,-0.0031695747612789926,
2006-12-20,-0.02,-0.0003373840274427664,-0.12,0.56,0.09,0.02,-0.0031796529173797605,
2006-12-21,0.01,-0.0019139958931422285,-0.38,0.01,0.35,0.02,0.0031796529173797605,
2006-12-22,-0.04,-0.003625351295294621,-0.48,0.29,0.09,0.02,-0.019231361927887658,
2006-12-26,0.05,0.0038381985031046284,0.44,0.34,0.38,0.02,0.006451635281488732,
2006-12-27,0.39,0.00473351494253027,0.74,0.51,-0.05,0.02,-0.01620781022685347,
2006-12-28,0.03,-9.968474707022779e-05,-0.18,-0.18,-0.01,0.02,-0.009852296443011666,
2006-12-29,-0.1,-0.0029076861967469725,-0.51,-0.27,-0.03,0.02,-0.009950330853167877,-0.016380527
2007-01-03,-0.43,4.998875254091928e-05,-0.04,0.05,0.14,0.022000000000000002,0.006644542718668545,
2007-01-04,-0.57,0.0014485878803736085,0.16,0.25,-0.52,0.022000000000000002,0.01967276559870479,
2007-01-05,0.07,-0.004765755685051332,-0.73,-0.91,-0.33,0.022000000000000002,-0.009788006366162838,
2007-01-08,0.33,0.0026170977690851416,0.24,-0.07,0.09,0.022000000000000002,-0.006578971098042619,
2007-01-09,0.23,-0.00021261826971308295,0.0,0.28,-0.21,0.022000000000000002,-0.006622540760493401,
2007-01-10,0.03,0.00219903880707939,0.23,-0.08,-0.17,0.022000000000000002,-0.010016778243471247,
2007-01-11,0.12,0.00548894567977154,0.74,0.55,-0.29,0.022000000000000002,-0.020339684237122624,
2007-01-12,0.12,0.0038775824255257163,0.5,0.21,-0.28,0.022000000000000002,-0.013793322132335861,
2007-01-16,-0.03,0.0010010196405447758,0.0,-0.27,0.05,0.022000000000000002,0.003466207976486224,
2007-01-17,0.07,3.7055564823695875e-05,-0.14,-0.21,-0.05,0.022000000000000002,-0.01745244995122608,
2007-01-18,0.1,-0.0012730274431325128,-0.48,-1.08,0.53,0.022000000000000002,0.007017572658646554,
2007-01-19,-0.05,0.003198027112095936,0.33,0.43,0.06,0.022000000000000002,-0.014084739881738972,
2007-01-22,0.09,-0.0025551310907436786,-0.55,-0.49,0.34,0.022000000000000002,0.003539826705124094,
2007-01-23,0.32,0.0022838811199044073,0.37,0.6,0.07,0.022000000000000002,-0.02142939145589917,
2007-01-24,0.02,0.004625821764422611,0.84,0.23,-0.05,0.022000000000000002,-0.0036166404701887256,
2007-01-25,-0.46,-0.0062795714625467625,-1.15,-0.07,-0.09,0.022000000000000002,-0.029413885206293067,
2007-01-26,0.06,-0.00022235398846426335,-0.06,0.55,0.11,0.022000000000000002,0.01481508578514057,
2007-01-29,0.05,-7.412898446634841e-05,0.02,0.59,0.23,0.022000000000000002,-0.007380107297622507,
2007-01-30,-0.25,0.004044345286541073,0.52,-0.01,0.22,0.022000000000000002,0.014706147389695445,
2007-01-31,-0.13,0.0033660138412168195,0.64,-0.42,0.02,0.022000000000000002,0.021661496781179235,0.015249249
2007-02-01,0.16,0.0023519334661044056,0.59,0.34,-0.23,0.02,-0.014388737452099676,
2007-02-02,-0.25,0.001234998292246381,0.15,0.1,0.26,0.02,0.0036166404701887256,
2007-02-05,0.15,-0.00018331917753311444,-0.12,-0.22,0.12,0.02,0.0,
2007-02-06,0.2,0.0009284711436041704,0.1,0.28,0.19,0.02,-0.0036166404701887256,
2007-02-07,0.07,0.001195968022273064,0.21,0.41,-0.02,0.02,-0.0036297680505785745,
2007-02-08,-0.08,-6.0984162431942934e-05,-0.1,0.24,-0.2,0.02,0.0036297680505785745,
2007-02-09,-0.25,-0.002161238974285773,-0.76,-0.34,0.15,0.02,-0.021978906718775004,
2007-02-12,0.0,-0.0006480604268022105,-0.35,0.2,0.1,0.02,0.003696861881326119,
2007-02-13,0.06,0.004016094166950701,0.72,-0.16,0.32,0.02,-0.007407441277861859,
2007-02-14,-0.14,0.0014608317163586904,0.73,-0.5,-0.18,0.02,0.011090686694158247,
2007-02-15,-0.32,0.00025542628961883196,0.11,0.15,-0.37,0.02,-0.003683245416296388,
2007-02-16,-0.09,0.0022959054308602234,0.0,0.26,0.06,0.02,-0.003696861881326119,
2007-02-20,0.28,0.0015276804057444693,0.42,0.64,-0.18,0.02,0.003696861881326119,
2007-02-21,-0.29,9.69168333178061e-05,-0.09,0.3,-0.21,0.02,-0.011131840368844181,
2007-02-22,-0.47,-4.845724255009287e-05,-0.06,0.37,-0.12,0.02,-0.018832948333092236,
2007-02-23,-0.17,-0.0014790749992874552,-0.31,0.15,-0.25,0.02,0.029964788701936418,
2007-02-26,0.02,-0.0004854192297054638,-0.19,-0.14,0.09,0.02,0.011009285508369326,
2007-02-27,-0.4,-0.029539987857279293,-3.43,-0.18,0.03,0.02,0.0670445026289972,
2007-02-28,0.5,0.006542283218330169,0.47,-0.51,0.36,0.02,-0.017212128881121558,0.042367174
2007-03-01,0.08,-0.0020515378181729105,-0.25,-0.09,0.19,0.019,0.02061928720273576,
2007-03-02,-0.15,-0.011227142892659359,-1.24,-0.63,0.24,0.019,0.033447934067539986,
2007-03-05,0.16,-0.009230873683875096,-1.11,-0.69,-0.28,0.019,0.02917548913393153,
2007-03-06,0.46,0.0154920692066014,1.58,0.67,-0.01,0.019,-0.016103407566578687,
2007-03-07,0.15,-0.0021161379003382663,-0.21,-0.06,-0.01,0.019,-0.006514681021193791,
2007-03-08,0.58,0.007144314960076059,0.68,-0.1,0.11,0.019,-0.026491615446976313,
2007-03-09,0.09,0.0006842711224663844,0.09,0.29,0.15,0.019,-0.03066679839297226,
2007-03-12,0.4,0.002757217703830861,0.28,0.27,-0.12,0.019,0.020548668227387656,
2007-03-13,-0.31,-0.020284467847049292,-2.03,-0.26,-0.12,0.019,0.03660974561256092,
2007-03-14,-0.04,0.006773786094433909,0.57,0.11,-0.1,0.019,0.0032626456348163746,
2007-03-15,0.14,0.0037267825324569515,0.44,0.49,0.13,0.019,-0.01311494207782804,
2007-03-16,0.03,-0.003161224971901966,-0.42,-0.12,-0.16,0.019,0.006578971098042619,
2007-03-19,0.52,0.006549681216390546,1.08,-0.11,0.01,0.019,-0.009884759232541951,
2007-03-20,0.17,0.0033770133715300688,0.67,0.03,0.14,0.019,0.0033057881344993323,
2007-03-21,0.1,0.005087553938409428,1.64,-0.15,-0.1,0.019,-0.0033057881344993323,
2007-03-22,0.1,-0.0010773928138601008,-0.02,0.2,-0.32,0.019,-0.020067563050809367,
2007-03-23,-0.06,0.00019822833491112135,0.08,0.08,0.03,0.019,-0.010186845306992875,
2007-03-26,0.33,0.0011514248605575261,0.06,-0.04,-0.08,0.019,0.003407158321614201,
2007-03-27,-0.06,-0.001139036894227452,-0.61,-0.21,-0.01,0.019,0.0067796869853786745,
2007-03-28,0.11,-0.0020833340868549044,-0.74,0.22,-0.04,0.019,0.006734032181344052,
2007-03-29,0.17,0.0012777969049357907,0.29,-0.2,0.17,0.019,-0.010118130165584605,
2007-03-30,0.11,0.0005329664667153011,-0.07,0.27,-0.05,0.019,0.0,0.01570898
2007-04-02,0.36,0.0014487282825568215,0.22,0.08,-0.11,0.022000000000000002,0.0,
2007-04-03,0.14,0.003100892600793159,0.93,0.06,-0.11,0.022000000000000002,-0.003395589001138122,
2007-04-04,0.14,0.0008014549918842206,0.09,-0.17,-0.26,0.022000000000000002,0.010152371464017929,
2007-04-05,-0.01,0.000369685771308248,0.31,0.0,-0.08,0.022000000000000002,-0.010152371464017929,
2007-04-09,0.14,0.0001108790864705611,0.05,-0.24,0.06,0.022000000000000002,-0.013698844358162043,
2007-04-10,-0.16,0.0008004285798595134,0.22,0.1,0.02,0.022000000000000002,0.006872879287762146,
2007-04-11,0.05,-0.00011079036627581473,-0.64,-0.1,0.12,0.022000000000000002,-0.006872879287762146,
2007-04-12,-0.28,0.0009720744709982299,0.61,0.25,-0.19,0.022000000000000002,0.0,
2007-04-13,-0.08,0.0002582406448237151,0.34,0.24,-0.07,0.022000000000000002,-0.01739174271186905,
2007-04-16,-0.45,0.0009585960989184628,1.06,0.29,0.11,0.022000000000000002,0.003502630551202035,
2007-04-17,0.07,-0.0001351309851269633,0.09,-0.42,-0.12,0.022000000000000002,0.006968669316093301,
